   4.5000000e+01   7.1000000e+01
   4.4000000e+01   1.3900000e+02
   4.3000000e+01   1.9300000e+02
   4.3000000e+01   2.5400000e+02
   4.8000000e+01   2.9800000e+02
   4.6000000e+01   3.7400000e+02
   4.7000000e+01   4.2100000e+02
   1.0400000e+02   8.2000000e+01
   9.7000000e+01   1.2700000e+02
   9.9000000e+01   1.9900000e+02
   9.7000000e+01   2.4300000e+02
   1.0000000e+02   3.1500000e+02
   1.0200000e+02   3.6200000e+02
   1.0500000e+02   4.2400000e+02
   1.6400000e+02   7.1000000e+01
   1.5400000e+02   1.4100000e+02
   1.5200000e+02   1.8600000e+02
   1.5400000e+02   2.5800000e+02
   1.5700000e+02   3.0200000e+02
   1.5800000e+02   3.7300000e+02
   1.6200000e+02   4.2600000e+02
   2.1000000e+02   7.7000000e+01
   2.1500000e+02   1.2500000e+02
   2.1100000e+02   1.9800000e+02
   2.1400000e+02   2.4300000e+02
   2.1500000e+02   3.1300000e+02
   2.1600000e+02   3.6900000e+02
   2.1800000e+02   4.2100000e+02
   2.7200000e+02   6.1000000e+01
   2.7500000e+02   1.3700000e+02
   2.7600000e+02   1.8400000e+02
   2.7400000e+02   2.5500000e+02
   2.7300000e+02   3.0100000e+02
   2.7800000e+02   3.7300000e+02
   2.7900000e+02   4.2900000e+02
   3.3500000e+02   8.1000000e+01
   3.2700000e+02   1.2600000e+02
   3.3300000e+02   1.9500000e+02
   3.3400000e+02   2.4300000e+02
   3.3600000e+02   3.1500000e+02
   3.3700000e+02   3.5800000e+02
   3.3600000e+02   4.2400000e+02
   3.8900000e+02   7.4000000e+01
   3.9300000e+02   1.3300000e+02
   3.8600000e+02   1.7600000e+02
   3.8700000e+02   2.5300000e+02
   3.9300000e+02   2.9500000e+02
   3.9500000e+02   3.7000000e+02
   3.9300000e+02   4.2700000e+02
   4.4500000e+02   6.6000000e+01
   4.5000000e+02   1.3000000e+02
   4.4900000e+02   1.9200000e+02
   4.5100000e+02   2.4000000e+02
   4.5200000e+02   3.0500000e+02
   4.4600000e+02   3.6000000e+02
   4.5300000e+02   4.2200000e+02
   5.0600000e+02   8.2000000e+01
   5.0500000e+02   1.2800000e+02
   5.1000000e+02   1.8300000e+02
   5.1000000e+02   2.4700000e+02
   5.1000000e+02   3.0300000e+02
   5.1100000e+02   3.6800000e+02
