   9.6507607e+00   2.7309185e+02
   1.2546188e+01   2.1712399e+02
   1.8780169e+01   9.8651588e+01
   1.8528699e+01   3.9386720e+02
   3.9245203e+01   1.8636708e+02
   4.0258991e+01   2.4206615e+02
   4.0155784e+01   3.1018351e+02
   4.0242244e+01   1.3509872e+02
   4.2177344e+01   3.5601911e+02
   4.2892397e+01   5.9151008e+01
   4.3051940e+01   4.3080650e+02
   4.7338107e+01   1.5229149e+01
   6.1659247e+01   2.7495017e+02
   6.3067795e+01   3.9382977e+02
   6.4544906e+01   9.8269871e+01
   7.3658732e+01   1.6045180e+02
   7.3817847e+01   2.1674685e+02
   7.6665897e+01   3.3194460e+02
   7.7547280e+01   4.5298999e+02
   7.9122631e+01   3.9631371e+01
   9.7305207e+01   1.2561334e+02
   9.8087022e+01   2.5183537e+02
   9.7811363e+01   7.1612646e+01
   9.8745446e+01   2.9555041e+02
   9.9082113e+01   3.6899475e+02
   9.9597498e+01   4.1749958e+02
   1.0454049e+02   1.8500585e+02
   1.0310377e+02   7.5309297e+00
   1.1999086e+02   3.3105365e+02
   1.2294221e+02   2.1913239e+02
   1.2470363e+02   4.5212226e+02
   1.2687330e+02   1.0039954e+02
   1.2714789e+02   4.0097280e+01
   1.3234799e+02   1.5409284e+02
   1.3608197e+02   2.7414536e+02
   1.3645510e+02   3.9487132e+02
   1.5590943e+02   7.3188626e+01
   1.5688051e+02   3.1160489e+02
   1.5583362e+02   6.4129361e+00
   1.5820279e+02   1.8927085e+02
   1.5771376e+02   2.3840260e+02
   1.5718998e+02   3.5645576e+02
   1.6029332e+02   4.3381612e+02
   1.6261887e+02   1.2188706e+02
   1.6169717e+02   4.7737705e+02
   1.7447105e+02   3.8671410e+01
   1.8231984e+02   3.9448911e+02
   1.8439243e+02   1.5439775e+02
   1.8478738e+02   2.7491087e+02
   1.9414215e+02   9.5961465e+01
   1.9410742e+02   2.1568434e+02
   1.9402699e+02   3.3478250e+02
   2.0000294e+02   4.5287689e+02
   2.1472973e+02   1.7867877e+02
   2.1457457e+02   8.8262005e+00
   2.1451892e+02   6.2907708e+01
   2.1824796e+02   3.7070984e+02
   2.1992218e+02   1.2577279e+02
   2.1900278e+02   4.1751332e+02
   2.2049951e+02   3.0089229e+02
   2.2211842e+02   2.5043484e+02
   2.2376711e+02   4.9142640e+02
   2.4015071e+02   2.1221295e+02
   2.4217384e+02   3.7439608e+01
   2.4602418e+02   3.3619803e+02
   2.4672812e+02   9.5660583e+01
   2.4585493e+02   4.5291237e+02
   2.4784260e+02   1.5623216e+02
   2.5548662e+02   3.9514674e+02
   2.5685008e+02   2.7643399e+02
   2.7319193e+02   1.2559838e+02
   2.7345037e+02   6.2165552e+01
   2.7709802e+02   1.1531669e+01
   2.7803259e+02   1.8689577e+02
   2.7816318e+02   2.3695190e+02
   2.7978613e+02   3.1111370e+02
   2.8113477e+02   3.5813351e+02
   2.8162250e+02   4.3410880e+02
   2.8233313e+02   4.7906228e+02
   2.9869108e+02   9.5661456e+01
   3.0233718e+02   1.5329210e+02
   3.0196716e+02   2.7658433e+02
   3.0290050e+02   3.9506246e+02
   3.1005131e+02   3.8120531e+01
   3.1325891e+02   2.1270064e+02
   3.1792920e+02   3.3323534e+02
   3.1791567e+02   4.5354498e+02
   3.3246341e+02   2.4981376e+02
   3.3257351e+02   2.6417092e+00
   3.3325465e+02   7.2620151e+01
   3.3428402e+02   1.2194877e+02
   3.3380463e+02   1.7784444e+02
   3.3793810e+02   4.9128507e+02
   3.3985683e+02   2.9837119e+02
   3.4026116e+02   3.7230521e+02
   3.4084390e+02   4.1873002e+02
   3.5581009e+02   2.1544954e+02
   3.6105389e+02   3.7534407e+01
   3.6141372e+02   3.3553044e+02
   3.6435314e+02   4.5259823e+02
   3.6777034e+02   9.5078599e+01
   3.6885401e+02   1.5337837e+02
   3.6972513e+02   2.7014944e+02
   3.7765073e+02   3.9413678e+02
   3.9412904e+02   4.8439965e+00
   3.9359108e+02   1.9270134e+02
   3.9319080e+02   3.0740025e+02
   3.9564980e+02   6.6345495e+01
   3.9619733e+02   2.3602864e+02
   3.9748973e+02   1.2207595e+02
   3.9870538e+02   4.7820318e+02
   3.9957307e+02   3.5314898e+02
   3.9918740e+02   4.3046640e+02
   4.1698094e+02   1.5801758e+02
   4.1738549e+02   3.9409738e+02
   4.2065781e+02   3.7899044e+01
   4.2099390e+02   2.7285165e+02
   4.2716253e+02   9.5167259e+01
   4.3041849e+02   3.3037790e+02
   4.3160117e+02   2.1163846e+02
   4.3323928e+02   4.5274266e+02
   4.4973972e+02   1.3322977e+02
   4.5304846e+02   8.5993197e+00
   4.5174128e+02   3.7387598e+02
   4.5301640e+02   1.7736002e+02
   4.5417061e+02   4.1609629e+02
   4.5530203e+02   6.0486818e+01
