  4.8000000e+001  8.2000000e+001
  4.7000000e+001  1.3200000e+002
  4.3000000e+001  1.9500000e+002
  4.4000000e+001  2.5200000e+002
  3.6000000e+001  2.9700000e+002
  4.1000000e+001  3.5400000e+002
  4.7000000e+001  4.2200000e+002
  1.1200000e+002  9.9000000e+001
  1.0000000e+002  1.3600000e+002
  9.8000000e+001  1.9600000e+002
  9.7000000e+001  2.5100000e+002
  9.9000000e+001  2.9700000e+002
  9.9000000e+001  3.5400000e+002
  9.9000000e+001  4.2400000e+002
  1.4900000e+002  7.8000000e+001
  1.4800000e+002  1.3500000e+002
  1.5400000e+002  1.8000000e+002
  1.5600000e+002  2.5100000e+002
  1.5700000e+002  3.0300000e+002
  1.5800000e+002  3.6200000e+002
  1.5500000e+002  4.2900000e+002
  2.0600000e+002  7.8000000e+001
  2.1400000e+002  1.2300000e+002
  2.0600000e+002  1.9400000e+002
  2.0600000e+002  2.3800000e+002
  2.1400000e+002  3.0800000e+002
  2.1400000e+002  3.5700000e+002
  2.6700000e+002  7.7000000e+001
  2.6500000e+002  1.3600000e+002
  2.6800000e+002  1.7900000e+002
  2.6700000e+002  2.3800000e+002
  2.7300000e+002  3.0400000e+002
  2.7200000e+002  3.7100000e+002
  2.6400000e+002  4.2600000e+002
  3.2200000e+002  6.6000000e+001
  3.2400000e+002  1.2000000e+002
  3.3000000e+002  1.9300000e+002
  3.2400000e+002  2.4000000e+002
  3.2200000e+002  3.1600000e+002
  3.2700000e+002  3.6800000e+002
  3.3100000e+002  4.2500000e+002
  3.8600000e+002  6.3000000e+001
  3.8100000e+002  1.3400000e+002
  3.8100000e+002  1.8100000e+002
  3.8200000e+002  2.5800000e+002
  3.8100000e+002  2.9700000e+002
  3.8800000e+002  4.1400000e+002
  4.4400000e+002  8.4000000e+001
  4.4400000e+002  1.3600000e+002
  4.4200000e+002  1.9400000e+002
  4.4900000e+002  2.4600000e+002
  4.4100000e+002  3.1100000e+002
  4.4000000e+002  3.5500000e+002
  4.4000000e+002  4.2800000e+002
  5.0100000e+002  6.8000000e+001
  5.0500000e+002  1.2500000e+002
  5.0600000e+002  1.8900000e+002
  5.0500000e+002  2.9600000e+002
  5.0200000e+002  3.7600000e+002
  5.0500000e+002  4.1400000e+002
  5.5600000e+002  6.9000000e+001
  5.6100000e+002  1.2600000e+002
  5.5400000e+002  1.9500000e+002
  5.5300000e+002  2.4100000e+002
  5.5300000e+002  3.1000000e+002
  5.5900000e+002  4.3100000e+002
  6.1500000e+002  7.3000000e+001
  6.0800000e+002  1.3900000e+002
  6.1200000e+002  1.9700000e+002
  6.1700000e+002  2.4200000e+002
  6.1100000e+002  3.1400000e+002
  6.0900000e+002  3.6600000e+002
