  4.7000000e+001  7.0000000e+001
  4.5000000e+001  1.2900000e+002
  4.4000000e+001  1.9500000e+002
  4.4000000e+001  2.4900000e+002
  4.4000000e+001  3.0400000e+002
  4.1000000e+001  3.6400000e+002
  4.7000000e+001  4.1000000e+002
  9.9000000e+001  7.9000000e+001
  9.3000000e+001  1.2400000e+002
  9.7000000e+001  1.8700000e+002
  9.8000000e+001  2.4800000e+002
  9.8000000e+001  3.0700000e+002
  9.8000000e+001  3.5400000e+002
  1.0100000e+002  4.2000000e+002
  1.5300000e+002  6.6000000e+001
  1.5400000e+002  1.3300000e+002
  1.5200000e+002  1.7600000e+002
  1.5200000e+002  2.3300000e+002
  1.5500000e+002  3.0900000e+002
  1.5500000e+002  3.6600000e+002
  1.4800000e+002  4.1100000e+002
  2.1200000e+002  6.0000000e+001
  2.0500000e+002  1.2200000e+002
  2.1200000e+002  1.9200000e+002
  2.1200000e+002  2.4900000e+002
  2.1100000e+002  2.8800000e+002
  2.1300000e+002  3.6200000e+002
  2.1300000e+002  4.2800000e+002
  2.6200000e+002  5.7000000e+001
  2.6100000e+002  1.1900000e+002
  2.7000000e+002  1.7800000e+002
  2.6200000e+002  2.6000000e+002
  2.6200000e+002  3.1200000e+002
  2.6200000e+002  3.5600000e+002
  2.7100000e+002  4.1200000e+002
  3.2400000e+002  7.4000000e+001
  3.2300000e+002  1.2000000e+002
  3.2100000e+002  1.8900000e+002
  3.2000000e+002  2.3700000e+002
  3.2700000e+002  3.0700000e+002
  3.2700000e+002  3.5500000e+002
  3.2100000e+002  4.2200000e+002
  3.8300000e+002  6.3000000e+001
  3.8000000e+002  1.3300000e+002
  3.8300000e+002  1.9000000e+002
  3.8700000e+002  2.3900000e+002
  3.8300000e+002  2.9000000e+002
  3.8300000e+002  3.6500000e+002
  3.8800000e+002  4.2200000e+002
  4.3800000e+002  7.8000000e+001
  4.4300000e+002  1.2200000e+002
  4.4600000e+002  1.7900000e+002
  4.4300000e+002  2.3700000e+002
  4.4300000e+002  3.1000000e+002
  4.3900000e+002  3.5200000e+002
  4.4600000e+002  4.2000000e+002
  5.0200000e+002  6.1000000e+001
  4.9400000e+002  1.3400000e+002
  4.9500000e+002  1.7800000e+002
  4.9600000e+002  2.4900000e+002
  4.9900000e+002  2.9500000e+002
  5.0200000e+002  3.6400000e+002
  4.9500000e+002  4.1100000e+002
  5.5000000e+002  6.7000000e+001
  5.5900000e+002  1.3500000e+002
  5.5800000e+002  1.9200000e+002
  5.5500000e+002  2.3800000e+002
  5.6100000e+002  2.9900000e+002
  5.6000000e+002  3.6100000e+002
  5.5900000e+002  4.2100000e+002
  6.0500000e+002  8.4000000e+001
  6.1400000e+002  1.3100000e+002
  6.1500000e+002  1.9200000e+002
  6.1600000e+002  2.4800000e+002
  6.1500000e+002  3.0600000e+002
  6.1300000e+002  4.1900000e+002
  8.1000000e+001  4.7000000e+001
  7.4000000e+001  9.8000000e+001
  6.9000000e+001  1.6000000e+002
  7.1000000e+001  2.1900000e+002
  7.2000000e+001  2.7600000e+002
  6.9000000e+001  3.3400000e+002
  7.5000000e+001  3.8700000e+002
  7.7000000e+001  4.4600000e+002
  1.1800000e+002  4.8000000e+001
  1.3000000e+002  1.0200000e+002
  1.1700000e+002  1.5300000e+002
  1.2700000e+002  2.1000000e+002
  1.2800000e+002  2.7400000e+002
  1.2900000e+002  3.3400000e+002
  1.1800000e+002  3.8600000e+002
  1.3000000e+002  4.4800000e+002
  1.8200000e+002  3.8000000e+001
  1.7700000e+002  9.5000000e+001
  1.8900000e+002  1.5700000e+002
  1.7900000e+002  2.0900000e+002
  1.7300000e+002  2.7000000e+002
  1.8600000e+002  3.9300000e+002
  1.7600000e+002  4.4400000e+002
  2.3100000e+002  9.4000000e+001
  2.4200000e+002  1.5100000e+002
  2.4500000e+002  2.1500000e+002
  2.2200000e+002  3.2700000e+002
  2.4100000e+002  3.9200000e+002
  2.9100000e+002  3.7000000e+001
  2.8800000e+002  9.3000000e+001
  3.0200000e+002  1.5200000e+002
  2.8300000e+002  2.1900000e+002
  3.0000000e+002  2.7700000e+002
  2.9600000e+002  3.3100000e+002
  3.0000000e+002  3.8400000e+002
  2.7800000e+002  4.5100000e+002
  3.4600000e+002  4.2000000e+001
  3.5900000e+002  1.0000000e+002
  3.5400000e+002  1.6000000e+002
  3.5300000e+002  2.1600000e+002
  3.5000000e+002  2.6800000e+002
  3.6100000e+002  3.2600000e+002
  3.5500000e+002  3.9200000e+002
  3.5900000e+002  4.4800000e+002
  4.1700000e+002  4.2000000e+001
  4.0600000e+002  1.0100000e+002
  4.1800000e+002  1.5400000e+002
  4.1800000e+002  2.1000000e+002
  4.1800000e+002  2.7400000e+002
  4.0300000e+002  3.2800000e+002
  4.1700000e+002  3.9300000e+002
  4.1800000e+002  4.4700000e+002
  4.6400000e+002  4.6000000e+001
  4.7900000e+002  9.5000000e+001
  4.7600000e+002  2.1400000e+002
  4.6200000e+002  2.7400000e+002
  4.7900000e+002  3.3100000e+002
  4.6300000e+002  3.8400000e+002
  4.7600000e+002  4.4700000e+002
  5.3100000e+002  1.0300000e+002
  5.3200000e+002  1.6000000e+002
  5.2200000e+002  2.1300000e+002
  5.3500000e+002  2.7000000e+002
  5.3300000e+002  3.3000000e+002
  5.3300000e+002  3.9100000e+002
  5.2000000e+002  4.4600000e+002
  5.7700000e+002  4.7000000e+001
  5.7600000e+002  1.0300000e+002
  5.8900000e+002  1.6100000e+002
  5.8700000e+002  2.1900000e+002
  5.8900000e+002  2.7400000e+002
  5.9000000e+002  3.3300000e+002
  5.9200000e+002  3.8400000e+002
  5.8900000e+002  4.4500000e+002
